"YEAR","AGE_GROUP","METRIC","FINES","STATE"
2023,"26-39","Speed Fines",260,"NT"
2023,"26-39","Unlicensed Driving",15,"NT"
2023,"40-64","Mobile Phone Use",4,"NT"
2023,"40-64","Non Wearing Seatbelts",28,"NT"
2023,"40-64","Speed Fines",1222,"NT"
2023,"40-64","Speed Fines",132,"NT"
2023,"40-64","Speed Fines",397,"NT"
2023,"40-64","Unlicensed Driving",7,"NT"
2023,"65 and over","Non Wearing Seatbelts",0,"NT"
2023,"65 and over","Speed Fines",316,"NT"
2023,"65 and over","Speed Fines",17,"NT"
2023,"65 and over","Speed Fines",76,"NT"
2023,"65 and over","Unlicensed Driving",0,"NT"
2023,"0-16","Mobile Phone Use",0,"SA"
2023,"0-16","Non Wearing Seatbelts",1,"SA"
2023,"0-16","Speed Fines",0,"SA"
2023,"0-16","Speed Fines",0,"SA"
2023,"0-16","Speed Fines",0,"SA"
2023,"0-16","Speed Fines",4,"SA"
2023,"0-16","Unlicensed Driving",0,"SA"
2023,"17-25","Mobile Phone Use",109,"SA"
2023,"17-25","Non Wearing Seatbelts",39,"SA"
2023,"17-25","Speed Fines",493,"SA"
2023,"17-25","Speed Fines",860,"SA"
2023,"17-25","Speed Fines",1,"SA"
2023,"17-25","Speed Fines",766,"SA"
2023,"17-25","Unlicensed Driving",89,"SA"
2023,"26-39","Mobile Phone Use",194,"SA"
2023,"26-39","Non Wearing Seatbelts",72,"SA"
2023,"26-39","Speed Fines",1154,"SA"
2023,"26-39","Speed Fines",2155,"SA"
2023,"26-39","Speed Fines",0,"SA"
2023,"26-39","Speed Fines",1270,"SA"
2023,"26-39","Unlicensed Driving",259,"SA"
2023,"40-64","Mobile Phone Use",146,"SA"
2023,"40-64","Non Wearing Seatbelts",74,"SA"
2023,"40-64","Speed Fines",2046,"SA"
2023,"40-64","Speed Fines",3455,"SA"
2023,"40-64","Speed Fines",0,"SA"
2023,"40-64","Speed Fines",1646,"SA"
2023,"40-64","Unlicensed Driving",220,"SA"
2023,"65 and over","Mobile Phone Use",18,"SA"
2023,"65 and over","Non Wearing Seatbelts",31,"SA"
2023,"65 and over","Speed Fines",719,"SA"
2023,"65 and over","Speed Fines",953,"SA"
2023,"65 and over","Speed Fines",0,"SA"
2023,"65 and over","Speed Fines",407,"SA"
2023,"65 and over","Unlicensed Driving",19,"SA"
2023,"0-16","Non Wearing Seatbelts",0,"TAS"
2023,"0-16","Speed Fines",1,"TAS"
2023,"0-16","Unlicensed Driving",0,"TAS"
2023,"17-25","Mobile Phone Use",28,"TAS"
2023,"17-25","Non Wearing Seatbelts",11,"TAS"
2023,"17-25","Speed Fines",509,"TAS"
2023,"17-25","Speed Fines",316,"TAS"
2023,"17-25","Unlicensed Driving",3,"TAS"
2023,"26-39","Mobile Phone Use",51,"TAS"
2023,"26-39","Non Wearing Seatbelts",13,"TAS"
2023,"26-39","Speed Fines",1200,"TAS"
2023,"26-39","Speed Fines",489,"TAS"
2023,"26-39","Unlicensed Driving",14,"TAS"
2023,"40-64","Mobile Phone Use",42,"TAS"
2023,"40-64","Non Wearing Seatbelts",14,"TAS"
2023,"40-64","Speed Fines",1660,"TAS"
2023,"40-64","Speed Fines",598,"TAS"
2023,"40-64","Unlicensed Driving",4,"TAS"
2023,"65 and over","Mobile Phone Use",12,"TAS"
2023,"65 and over","Non Wearing Seatbelts",11,"TAS"
2023,"65 and over","Speed Fines",585,"TAS"
2023,"65 and over","Speed Fines",175,"TAS"
2023,"65 and over","Unlicensed Driving",1,"TAS"
2023,"0-16","Unlicensed Driving",1,"VIC"
2023,"17-25","Mobile Phone Use",30,"VIC"
2023,"17-25","Non Wearing Seatbelts",26,"VIC"
2023,"17-25","Speed Fines",55,"VIC"
2023,"17-25","Speed Fines",584,"VIC"
2023,"17-25","Speed Fines",719,"VIC"
2023,"17-25","Unlicensed Driving",37,"VIC"
2023,"26-39","Mobile Phone Use",59,"VIC"
2023,"26-39","Non Wearing Seatbelts",66,"VIC"
2023,"26-39","Speed Fines",209,"VIC"
2023,"26-39","Speed Fines",1971,"VIC"
2023,"26-39","Speed Fines",1389,"VIC"
2023,"26-39","Unlicensed Driving",76,"VIC"
2023,"40-64","Mobile Phone Use",51,"VIC"
2023,"40-64","Non Wearing Seatbelts",49,"VIC"
2023,"40-64","Speed Fines",438,"VIC"
2023,"40-64","Speed Fines",3150,"VIC"
2023,"40-64","Speed Fines",1597,"VIC"
2023,"40-64","Unlicensed Driving",59,"VIC"
2023,"65 and over","Mobile Phone Use",11,"VIC"
2023,"65 and over","Non Wearing Seatbelts",19,"VIC"
2023,"65 and over","Speed Fines",237,"VIC"
2023,"65 and over","Speed Fines",1281,"VIC"
2023,"65 and over","Speed Fines",427,"VIC"
2023,"65 and over","Unlicensed Driving",3,"VIC"
2023,"0-16","Mobile Phone Use",1,"VIC"
2023,"0-16","Speed Fines",2,"VIC"
2023,"0-16","Unlicensed Driving",2,"VIC"
2023,"17-25","Mobile Phone Use",216,"VIC"
2023,"17-25","Non Wearing Seatbelts",53,"VIC"
2023,"17-25","Speed Fines",2779,"VIC"
2023,"17-25","Speed Fines",2161,"VIC"
2023,"17-25","Speed Fines",1046,"VIC"
2023,"17-25","Unlicensed Driving",128,"VIC"
2023,"26-39","Mobile Phone Use",520,"VIC"
2023,"26-39","Non Wearing Seatbelts",154,"VIC"
2023,"26-39","Speed Fines",9515,"VIC"
2023,"26-39","Speed Fines",9376,"VIC"
2023,"26-39","Speed Fines",1885,"VIC"
2023,"26-39","Unlicensed Driving",278,"VIC"
2023,"40-64","Mobile Phone Use",368,"VIC"
2023,"40-64","Non Wearing Seatbelts",118,"VIC"
2023,"40-64","Speed Fines",15372,"VIC"
2023,"40-64","Speed Fines",15228,"VIC"
2023,"40-64","Speed Fines",2131,"VIC"
2023,"40-64","Unlicensed Driving",146,"VIC"
2023,"65 and over","Mobile Phone Use",55,"VIC"
2023,"65 and over","Non Wearing Seatbelts",24,"VIC"
2023,"65 and over","Speed Fines",4298,"VIC"
2023,"65 and over","Speed Fines",4325,"VIC"
2023,"65 and over","Speed Fines",359,"VIC"
2023,"65 and over","Unlicensed Driving",11,"VIC"
2023,"0-16","Unlicensed Driving",2,"VIC"
2023,"17-25","Mobile Phone Use",7,"VIC"
2023,"17-25","Non Wearing Seatbelts",5,"VIC"
2023,"17-25","Speed Fines",3,"VIC"
2023,"17-25","Speed Fines",109,"VIC"
2023,"17-25","Speed Fines",141,"VIC"
2023,"17-25","Unlicensed Driving",6,"VIC"
2023,"26-39","Mobile Phone Use",10,"VIC"
2023,"26-39","Non Wearing Seatbelts",11,"VIC"
2023,"26-39","Speed Fines",4,"VIC"
2023,"26-39","Speed Fines",384,"VIC"
2023,"26-39","Speed Fines",315,"VIC"
2023,"26-39","Unlicensed Driving",29,"VIC"
2023,"40-64","Mobile Phone Use",16,"VIC"
2023,"40-64","Non Wearing Seatbelts",14,"VIC"
2023,"40-64","Speed Fines",18,"VIC"
2023,"40-64","Speed Fines",647,"VIC"
2023,"40-64","Speed Fines",381,"VIC"
2023,"40-64","Unlicensed Driving",24,"VIC"
2023,"65 and over","Non Wearing Seatbelts",4,"VIC"
2023,"65 and over","Speed Fines",5,"VIC"
2023,"65 and over","Speed Fines",268,"VIC"
2023,"65 and over","Speed Fines",73,"VIC"
2023,"65 and over","Unlicensed Driving",1,"VIC"
2023,"17-25","Speed Fines",2,"VIC"
2023,"26-39","Speed Fines",1,"VIC"
2023,"26-39","Speed Fines",2,"VIC"
2023,"40-64","Speed Fines",5,"VIC"
2023,"65 and over","Speed Fines",10,"VIC"
2023,"17-25","Mobile Phone Use",4,"VIC"
2023,"17-25","Speed Fines",23,"VIC"
2023,"17-25","Speed Fines",60,"VIC"
2023,"17-25","Speed Fines",42,"VIC"
2023,"17-25","Unlicensed Driving",3,"VIC"
2023,"26-39","Mobile Phone Use",9,"VIC"
2023,"26-39","Non Wearing Seatbelts",1,"VIC"
2023,"26-39","Speed Fines",160,"VIC"
2023,"26-39","Speed Fines",270,"VIC"
2023,"26-39","Speed Fines",102,"VIC"
2023,"26-39","Unlicensed Driving",6,"VIC"
2023,"40-64","Mobile Phone Use",4,"VIC"
2023,"40-64","Non Wearing Seatbelts",3,"VIC"
2023,"40-64","Speed Fines",261,"VIC"
2023,"40-64","Speed Fines",397,"VIC"
2023,"40-64","Speed Fines",81,"VIC"
2023,"40-64","Unlicensed Driving",5,"VIC"
2023,"65 and over","Speed Fines",80,"VIC"
2023,"65 and over","Speed Fines",157,"VIC"
2023,"65 and over","Speed Fines",25,"VIC"
2023,"0-16","Speed Fines",1,"WA"
2023,"0-16","Speed Fines",1,"WA"
2023,"0-16","Speed Fines",1,"WA"
2023,"0-16","Speed Fines",0,"WA"
2023,"0-16","Unlicensed Driving",0,"WA"
2023,"17-25","Mobile Phone Use",60,"WA"
2023,"17-25","Mobile Phone Use",0,"WA"
2023,"17-25","Non Wearing Seatbelts",32,"WA"
2023,"17-25","Non Wearing Seatbelts",0,"WA"
2023,"17-25","Speed Fines",205,"WA"
2023,"17-25","Speed Fines",969,"WA"
2023,"17-25","Speed Fines",5380,"WA"
2023,"17-25","Speed Fines",625,"WA"
2023,"17-25","Speed Fines",1069,"WA"
2023,"17-25","Speed Fines",0,"WA"
2023,"17-25","Unlicensed Driving",29,"WA"
2023,"26-39","Mobile Phone Use",115,"WA"
2023,"26-39","Mobile Phone Use",0,"WA"
2023,"26-39","Non Wearing Seatbelts",53,"WA"
2023,"26-39","Non Wearing Seatbelts",0,"WA"
2023,"26-39","Speed Fines",502,"WA"
2023,"26-39","Speed Fines",2879,"WA"
2023,"26-39","Speed Fines",12534,"WA"
2023,"26-39","Speed Fines",1217,"WA"
2023,"26-39","Speed Fines",3611,"WA"
2023,"26-39","Speed Fines",0,"WA"
2023,"26-39","Unlicensed Driving",63,"WA"
2023,"40-64","Mobile Phone Use",92,"WA"
2023,"40-64","Mobile Phone Use",0,"WA"
2023,"40-64","Non Wearing Seatbelts",34,"WA"
2023,"40-64","Non Wearing Seatbelts",0,"WA"
2023,"40-64","Speed Fines",551,"WA"
2023,"40-64","Speed Fines",4582,"WA"
2023,"40-64","Speed Fines",18163,"WA"
2023,"40-64","Speed Fines",1460,"WA"
2023,"40-64","Speed Fines",7979,"WA"
2023,"40-64","Speed Fines",0,"WA"
2023,"40-64","Unlicensed Driving",43,"WA"
2023,"65 and over","Mobile Phone Use",10,"WA"
2023,"65 and over","Mobile Phone Use",0,"WA"
2023,"65 and over","Non Wearing Seatbelts",9,"WA"
2023,"65 and over","Speed Fines",118,"WA"
2023,"65 and over","Speed Fines",1072,"WA"
2023,"65 and over","Speed Fines",4116,"WA"
2023,"65 and over","Speed Fines",284,"WA"
2023,"65 and over","Speed Fines",2512,"WA"
2023,"65 and over","Speed Fines",0,"WA"
2023,"65 and over","Unlicensed Driving",2,"WA"
2023,"0-16","Speed Fines",2,"ACT"
2023,"0-16","Speed Fines",1,"ACT"
2023,"0-16","Speed Fines",4,"ACT"
2023,"0-16","Unlicensed Driving",0,"ACT"
2023,"17-25","Mobile Phone Use",9,"ACT"
2023,"17-25","Non Wearing Seatbelts",2,"ACT"
2023,"17-25","Speed Fines",473,"ACT"
2023,"17-25","Speed Fines",194,"ACT"
2023,"17-25","Speed Fines",61,"ACT"
2023,"17-25","Unlicensed Driving",12,"ACT"
2023,"26-39","Mobile Phone Use",8,"ACT"
2023,"26-39","Non Wearing Seatbelts",1,"ACT"
2023,"26-39","Speed Fines",893,"ACT"
2023,"26-39","Speed Fines",504,"ACT"
2023,"26-39","Speed Fines",63,"ACT"
2023,"26-39","Unlicensed Driving",8,"ACT"
2023,"40-64","Mobile Phone Use",6,"ACT"
2023,"40-64","Non Wearing Seatbelts",4,"ACT"
2023,"40-64","Speed Fines",1520,"ACT"
2023,"40-64","Speed Fines",631,"ACT"
2023,"40-64","Speed Fines",40,"ACT"
2023,"40-64","Unlicensed Driving",6,"ACT"
2023,"65 and over","Speed Fines",431,"ACT"
2023,"65 and over","Speed Fines",237,"ACT"
2023,"65 and over","Speed Fines",7,"ACT"
2023,"65 and over","Unlicensed Driving",1,"ACT"
2023,"0-16","Mobile Phone Use",2,"NSW"
2023,"0-16","Non Wearing Seatbelts",2,"NSW"
2023,"0-16","Speed Fines",7,"NSW"
2023,"0-16","Unlicensed Driving",2,"NSW"
2023,"17-25","Mobile Phone Use",35,"NSW"
2023,"17-25","Non Wearing Seatbelts",73,"NSW"
2023,"17-25","Speed Fines",1529,"NSW"
2023,"17-25","Unlicensed Driving",50,"NSW"
2023,"26-39","Mobile Phone Use",39,"NSW"
2023,"26-39","Non Wearing Seatbelts",94,"NSW"
2023,"26-39","Speed Fines",2345,"NSW"
2023,"26-39","Unlicensed Driving",85,"NSW"
2023,"40-64","Mobile Phone Use",33,"NSW"
2023,"40-64","Non Wearing Seatbelts",65,"NSW"
2023,"40-64","Speed Fines",2341,"NSW"
2023,"40-64","Unlicensed Driving",55,"NSW"
2023,"65 and over","Mobile Phone Use",7,"NSW"
2023,"65 and over","Non Wearing Seatbelts",14,"NSW"
2023,"65 and over","Speed Fines",569,"NSW"
2023,"65 and over","Unlicensed Driving",7,"NSW"
2023,"0-16","Mobile Phone Use",1,"NSW"
2023,"0-16","Non Wearing Seatbelts",1,"NSW"
2023,"0-16","Speed Fines",3,"NSW"
2023,"0-16","Unlicensed Driving",1,"NSW"
2023,"17-25","Mobile Phone Use",298,"NSW"
2023,"17-25","Non Wearing Seatbelts",113,"NSW"
2023,"17-25","Speed Fines",1749,"NSW"
2023,"17-25","Unlicensed Driving",71,"NSW"
2023,"26-39","Mobile Phone Use",298,"NSW"
2023,"26-39","Non Wearing Seatbelts",132,"NSW"
2023,"26-39","Speed Fines",1974,"NSW"
2023,"26-39","Unlicensed Driving",175,"NSW"
2023,"40-64","Mobile Phone Use",227,"NSW"
2023,"40-64","Non Wearing Seatbelts",84,"NSW"
2023,"40-64","Speed Fines",1730,"NSW"
2023,"40-64","Unlicensed Driving",112,"NSW"
2023,"65 and over","Mobile Phone Use",14,"NSW"
2023,"65 and over","Non Wearing Seatbelts",18,"NSW"
2023,"65 and over","Speed Fines",252,"NSW"
2023,"65 and over","Unlicensed Driving",7,"NSW"
2023,"0-16","Speed Fines",1,"NSW"
2023,"0-16","Unlicensed Driving",0,"NSW"
2023,"17-25","Mobile Phone Use",4,"NSW"
2023,"17-25","Non Wearing Seatbelts",12,"NSW"
2023,"17-25","Speed Fines",312,"NSW"
2023,"17-25","Unlicensed Driving",14,"NSW"
2023,"26-39","Mobile Phone Use",12,"NSW"
2023,"26-39","Non Wearing Seatbelts",18,"NSW"
2023,"26-39","Speed Fines",576,"NSW"
2023,"26-39","Unlicensed Driving",25,"NSW"
2023,"40-64","Mobile Phone Use",4,"NSW"
2023,"40-64","Non Wearing Seatbelts",40,"NSW"
2023,"40-64","Speed Fines",759,"NSW"
2023,"40-64","Unlicensed Driving",25,"NSW"
2023,"65 and over","Mobile Phone Use",3,"NSW"
2023,"65 and over","Non Wearing Seatbelts",12,"NSW"
2023,"65 and over","Speed Fines",197,"NSW"
2023,"65 and over","Unlicensed Driving",2,"NSW"
2023,"0-16","Unlicensed Driving",0,"NSW"
2023,"17-25","Non Wearing Seatbelts",1,"NSW"
2023,"17-25","Speed Fines",21,"NSW"
2023,"17-25","Unlicensed Driving",1,"NSW"
2023,"26-39","Mobile Phone Use",12,"VIC"
2023,"26-39","Non Wearing Seatbelts",13,"VIC"
2023,"26-39","Speed Fines",6,"VIC"
2023,"26-39","Speed Fines",302,"VIC"
2023,"26-39","Speed Fines",288,"VIC"
2023,"26-39","Unlicensed Driving",19,"VIC"
2023,"40-64","Mobile Phone Use",18,"VIC"
2023,"40-64","Non Wearing Seatbelts",20,"VIC"
2023,"40-64","Speed Fines",24,"VIC"
2023,"40-64","Speed Fines",498,"VIC"
2023,"40-64","Speed Fines",333,"VIC"
2023,"40-64","Unlicensed Driving",25,"VIC"
2023,"65 and over","Mobile Phone Use",5,"VIC"
2023,"65 and over","Non Wearing Seatbelts",8,"VIC"
2023,"65 and over","Speed Fines",4,"VIC"
2023,"65 and over","Speed Fines",247,"VIC"
2023,"65 and over","Speed Fines",103,"VIC"
2023,"65 and over","Unlicensed Driving",2,"VIC"
2023,"26-39","Non Wearing Seatbelts",1,"VIC"
2023,"26-39","Speed Fines",5,"VIC"
2023,"40-64","Non Wearing Seatbelts",1,"VIC"
2023,"40-64","Speed Fines",3,"VIC"
2023,"65 and over","Speed Fines",3,"VIC"
2023,"0-16","Unlicensed Driving",1,"VIC"
2023,"17-25","Non Wearing Seatbelts",4,"VIC"
2023,"17-25","Non Wearing Seatbelts",2,"VIC"
2023,"17-25","Speed Fines",78,"VIC"
2023,"17-25","Speed Fines",72,"VIC"
2023,"17-25","Speed Fines",21,"VIC"
2023,"17-25","Unlicensed Driving",1,"VIC"
2023,"26-39","Mobile Phone Use",3,"VIC"
2023,"26-39","Mobile Phone Use",6,"VIC"
2023,"26-39","Non Wearing Seatbelts",18,"VIC"
2023,"26-39","Non Wearing Seatbelts",2,"VIC"
2023,"26-39","Speed Fines",225,"VIC"
2023,"26-39","Speed Fines",219,"VIC"
2023,"26-39","Speed Fines",33,"VIC"
2023,"26-39","Unlicensed Driving",3,"VIC"
2023,"40-64","Mobile Phone Use",21,"VIC"
2023,"40-64","Mobile Phone Use",1,"VIC"
2023,"40-64","Non Wearing Seatbelts",18,"VIC"
2023,"40-64","Non Wearing Seatbelts",1,"VIC"
2023,"40-64","Speed Fines",372,"VIC"
2023,"40-64","Speed Fines",329,"VIC"
2023,"40-64","Speed Fines",44,"VIC"
2023,"40-64","Unlicensed Driving",1,"VIC"
2023,"65 and over","Mobile Phone Use",3,"VIC"
2023,"65 and over","Non Wearing Seatbelts",5,"VIC"
2023,"65 and over","Speed Fines",131,"VIC"
2023,"65 and over","Speed Fines",113,"VIC"
2023,"65 and over","Speed Fines",10,"VIC"
2023,"0-16","Non Wearing Seatbelts",0,"WA"
2023,"0-16","Speed Fines",1,"WA"
2023,"0-16","Speed Fines",5,"WA"
2023,"0-16","Speed Fines",2,"WA"
2023,"0-16","Speed Fines",1,"WA"
2023,"0-16","Speed Fines",0,"WA"
2023,"0-16","Unlicensed Driving",0,"WA"
2023,"17-25","Mobile Phone Use",52,"WA"
2023,"17-25","Non Wearing Seatbelts",25,"WA"
2023,"17-25","Non Wearing Seatbelts",0,"WA"
2023,"17-25","Speed Fines",213,"WA"
2023,"17-25","Speed Fines",947,"WA"
2023,"17-25","Speed Fines",6665,"WA"
2023,"17-25","Speed Fines",799,"WA"
2023,"17-25","Speed Fines",1091,"WA"
2023,"17-25","Speed Fines",0,"WA"
2023,"17-25","Unlicensed Driving",48,"WA"
2023,"26-39","Mobile Phone Use",92,"WA"
2023,"26-39","Mobile Phone Use",0,"WA"
2023,"26-39","Non Wearing Seatbelts",56,"WA"
2023,"26-39","Non Wearing Seatbelts",0,"WA"
2023,"26-39","Speed Fines",423,"WA"
2023,"26-39","Speed Fines",2876,"WA"
2023,"26-39","Speed Fines",15185,"WA"
2023,"26-39","Speed Fines",1423,"WA"
2023,"26-39","Speed Fines",3511,"WA"
2023,"26-39","Speed Fines",0,"WA"
2023,"26-39","Unlicensed Driving",78,"WA"
2023,"40-64","Mobile Phone Use",101,"WA"
2023,"40-64","Mobile Phone Use",0,"WA"
2023,"40-64","Non Wearing Seatbelts",42,"WA"
2023,"40-64","Non Wearing Seatbelts",0,"WA"
2023,"40-64","Speed Fines",544,"WA"
2023,"40-64","Speed Fines",4227,"WA"
2023,"40-64","Speed Fines",20374,"WA"
2023,"40-64","Speed Fines",1685,"WA"
2023,"40-64","Speed Fines",7845,"WA"
2023,"40-64","Speed Fines",0,"WA"
2023,"40-64","Unlicensed Driving",55,"WA"
2023,"65 and over","Mobile Phone Use",10,"WA"
2023,"65 and over","Non Wearing Seatbelts",8,"WA"
2023,"65 and over","Speed Fines",113,"WA"
2023,"65 and over","Speed Fines",1084,"WA"
2023,"65 and over","Speed Fines",4457,"WA"
2023,"65 and over","Speed Fines",340,"WA"
2023,"65 and over","Speed Fines",2378,"WA"
2023,"65 and over","Speed Fines",0,"WA"
2023,"65 and over","Unlicensed Driving",3,"WA"
2023,"0-16","Mobile Phone Use",1,"ACT"
2023,"0-16","Non Wearing Seatbelts",1,"ACT"
2023,"0-16","Speed Fines",4,"ACT"
2023,"17-25","Mobile Phone Use",6,"ACT"
2023,"17-25","Non Wearing Seatbelts",5,"ACT"
2023,"17-25","Speed Fines",473,"ACT"
2023,"17-25","Speed Fines",223,"ACT"
2023,"17-25","Speed Fines",55,"ACT"
2023,"17-25","Unlicensed Driving",4,"ACT"
2023,"26-39","Mobile Phone Use",7,"ACT"
2023,"26-39","Non Wearing Seatbelts",1,"ACT"
2023,"26-39","Speed Fines",1001,"ACT"
2023,"26-39","Speed Fines",515,"ACT"
2023,"26-39","Speed Fines",59,"ACT"
2023,"26-39","Unlicensed Driving",11,"ACT"
2023,"40-64","Mobile Phone Use",5,"ACT"
2023,"40-64","Non Wearing Seatbelts",1,"ACT"
2023,"40-64","Speed Fines",1796,"ACT"
2023,"40-64","Speed Fines",700,"ACT"
2023,"40-64","Speed Fines",38,"ACT"
2023,"40-64","Unlicensed Driving",6,"ACT"
2023,"65 and over","Mobile Phone Use",1,"ACT"
2023,"65 and over","Speed Fines",524,"ACT"
2023,"65 and over","Speed Fines",257,"ACT"
2023,"65 and over","Speed Fines",6,"ACT"
2023,"65 and over","Unlicensed Driving",0,"ACT"
2023,"0-16","Mobile Phone Use",3,"NSW"
2023,"0-16","Non Wearing Seatbelts",2,"NSW"
2023,"0-16","Speed Fines",5,"NSW"
2023,"0-16","Unlicensed Driving",3,"NSW"
2023,"17-25","Mobile Phone Use",53,"NSW"
2023,"17-25","Non Wearing Seatbelts",64,"NSW"
2023,"17-25","Speed Fines",1363,"NSW"
2023,"17-25","Unlicensed Driving",33,"NSW"
2023,"26-39","Mobile Phone Use",67,"NSW"
2023,"26-39","Non Wearing Seatbelts",105,"NSW"
2023,"26-39","Speed Fines",2051,"NSW"
2023,"26-39","Unlicensed Driving",97,"NSW"
2023,"40-64","Mobile Phone Use",59,"NSW"
2023,"40-64","Non Wearing Seatbelts",69,"NSW"
2023,"40-64","Speed Fines",2129,"NSW"
2023,"40-64","Unlicensed Driving",55,"NSW"
2023,"65 and over","Mobile Phone Use",5,"NSW"
2023,"65 and over","Non Wearing Seatbelts",18,"NSW"
2023,"65 and over","Speed Fines",477,"NSW"
2023,"65 and over","Unlicensed Driving",4,"NSW"
2023,"0-16","Mobile Phone Use",1,"NSW"
2023,"0-16","Non Wearing Seatbelts",3,"NSW"
2023,"0-16","Speed Fines",2,"NSW"
2023,"0-16","Unlicensed Driving",1,"NSW"
2023,"17-25","Mobile Phone Use",237,"NSW"
2023,"17-25","Non Wearing Seatbelts",92,"NSW"
2023,"17-25","Speed Fines",1688,"NSW"
2023,"17-25","Unlicensed Driving",88,"NSW"
2023,"26-39","Mobile Phone Use",302,"NSW"
2023,"26-39","Non Wearing Seatbelts",154,"NSW"
2023,"26-39","Speed Fines",1769,"NSW"
2023,"26-39","Unlicensed Driving",131,"NSW"
2023,"40-64","Mobile Phone Use",237,"NSW"
2023,"40-64","Non Wearing Seatbelts",61,"NSW"
2023,"40-64","Speed Fines",1589,"NSW"
2023,"40-64","Unlicensed Driving",91,"NSW"
2023,"65 and over","Mobile Phone Use",28,"NSW"
2023,"65 and over","Non Wearing Seatbelts",18,"NSW"
2023,"65 and over","Speed Fines",243,"NSW"
2023,"65 and over","Unlicensed Driving",4,"NSW"
2023,"0-16","Non Wearing Seatbelts",1,"NSW"
2023,"0-16","Speed Fines",1,"NSW"
2023,"0-16","Unlicensed Driving",0,"NSW"
2023,"17-25","Mobile Phone Use",4,"NSW"
2023,"17-25","Non Wearing Seatbelts",33,"NSW"
2023,"17-25","Speed Fines",313,"NSW"
2023,"17-25","Unlicensed Driving",5,"NSW"
2023,"26-39","Mobile Phone Use",9,"NSW"
2023,"26-39","Non Wearing Seatbelts",26,"NSW"
2023,"26-39","Speed Fines",562,"NSW"
2023,"26-39","Unlicensed Driving",21,"NSW"
2023,"40-64","Mobile Phone Use",8,"NSW"
2023,"40-64","Non Wearing Seatbelts",40,"NSW"
2023,"40-64","Speed Fines",662,"NSW"
2023,"40-64","Unlicensed Driving",16,"NSW"
2023,"65 and over","Non Wearing Seatbelts",7,"NSW"
2023,"65 and over","Speed Fines",187,"NSW"
2023,"65 and over","Unlicensed Driving",2,"NSW"
2023,"17-25","Mobile Phone Use",1,"NSW"
2023,"17-25","Non Wearing Seatbelts",1,"NSW"
2023,"17-25","Speed Fines",31,"NSW"
2023,"17-25","Unlicensed Driving",1,"NSW"
2023,"26-39","Mobile Phone Use",3,"NSW"
2023,"26-39","Non Wearing Seatbelts",2,"NSW"
2023,"26-39","Speed Fines",41,"NSW"
2023,"26-39","Unlicensed Driving",1,"NSW"
2023,"40-64","Non Wearing Seatbelts",3,"NSW"
2023,"40-64","Speed Fines",51,"NSW"
2023,"40-64","Unlicensed Driving",2,"NSW"
2023,"65 and over","Non Wearing Seatbelts",3,"NSW"
2023,"65 and over","Speed Fines",14,"NSW"
2023,"0-16","Speed Fines",1,"NSW"
2023,"17-25","Mobile Phone Use",1,"NSW"
2023,"17-25","Non Wearing Seatbelts",1,"NSW"
2023,"17-25","Speed Fines",7,"NSW"
2023,"17-25","Unlicensed Driving",0,"NSW"
2023,"26-39","Speed Fines",6,"NSW"
2023,"26-39","Unlicensed Driving",0,"NSW"
2023,"40-64","Speed Fines",5,"NSW"
2023,"40-64","Unlicensed Driving",1,"NSW"
2023,"65 and over","Speed Fines",1,"NSW"
2023,"65 and over","Unlicensed Driving",0,"NSW"
2023,"0-16","Unlicensed Driving",0,"NSW"
2023,"17-25","Non Wearing Seatbelts",1,"NSW"
2023,"17-25","Speed Fines",4,"NSW"
2023,"17-25","Unlicensed Driving",1,"NSW"
2023,"26-39","Non Wearing Seatbelts",1,"NSW"
2023,"26-39","Speed Fines",6,"NSW"
2023,"26-39","Unlicensed Driving",0,"NSW"
2023,"40-64","Non Wearing Seatbelts",1,"NSW"
2023,"40-64","Speed Fines",8,"NSW"
2023,"40-64","Unlicensed Driving",0,"NSW"
2023,"65 and over","Speed Fines",2,"NSW"
2023,"0-16","Speed Fines",2,"NT"
2023,"0-16","Speed Fines",2,"NT"
2023,"0-16","Unlicensed Driving",0,"NT"
2023,"17-25","Mobile Phone Use",4,"NT"
2023,"17-25","Non Wearing Seatbelts",9,"NT"
2023,"17-25","Speed Fines",250,"NT"
2023,"17-25","Speed Fines",47,"NT"
2023,"17-25","Speed Fines",59,"NT"
2023,"17-25","Unlicensed Driving",7,"NT"
2023,"26-39","Mobile Phone Use",7,"NT"
2023,"26-39","Non Wearing Seatbelts",28,"NT"
2023,"26-39","Speed Fines",661,"NT"
2023,"26-39","Speed Fines",95,"NT"
2023,"26-39","Speed Fines",133,"NT"
2023,"26-39","Unlicensed Driving",10,"NT"
2023,"40-64","Mobile Phone Use",6,"NT"
2023,"40-64","Non Wearing Seatbelts",19,"NT"
2023,"40-64","Speed Fines",809,"NT"
2023,"40-64","Speed Fines",79,"NT"
2023,"40-64","Speed Fines",206,"NT"
2023,"40-64","Unlicensed Driving",10,"NT"
2023,"65 and over","Mobile Phone Use",1,"NT"
